dataset,model,test_score,classes,transf_metric,transf_score
caltech101,resnet50,0.7813048733675486,102,bot_per_scorer_dataset_+I_scorer,0.1734270601614663
caltech101,vit_small_patch16_224,0.9228797463703576,102,bot_per_scorer_dataset_+I_scorer,0.18266955796980197
caltech101,densenet121,0.8219212601039783,102,bot_svm_+I_scorer,0.15898075794774952
caltech101,densenet161,0.8635785223658625,102,bot_svm_+I_scorer,0.1885403939274826
caltech101,densenet169,0.8284468478808976,102,bot_svm_+I_scorer,0.165220211778288
caltech101,efficientnet_b0,0.7848150179744775,102,bot_svm_+I_scorer,0.13484562657192972
caltech101,mobilenetv2_050,0.528327698786761,102,bot_svm_+I_scorer,-0.04714823931026653
caltech101,mobilenetv2_100,0.8018587938900077,102,bot_svm_+I_scorer,0.13521121332867375
caltech101,resnet18,0.779068583631291,102,bot_svm_+I_scorer,-0.03772641260721561
caltech101,resnet34,0.767026666859596,102,bot_svm_+I_scorer,0.03679289514921321
caltech101,resnet50,0.7813048733675486,102,bot_svm_+I_scorer,0.034384721932225346
caltech101,vit_small_patch16_224,0.9228797463703576,102,bot_svm_+I_scorer,0.15892771296863428
caltech101,densenet121,0.8219212601039783,102,bot_lsq_+I_scorer,0.07194076906681582
caltech101,densenet161,0.8635785223658625,102,bot_lsq_+I_scorer,0.6018800682272181
caltech101,densenet169,0.8284468478808976,102,bot_lsq_+I_scorer,0.4647516448699692
caltech101,efficientnet_b0,0.7848150179744775,102,bot_lsq_+I_scorer,0.48772057472630787
caltech101,mobilenetv2_050,0.528327698786761,102,bot_lsq_+I_scorer,-1.9001413846710893
caltech101,mobilenetv2_100,0.8018587938900077,102,bot_lsq_+I_scorer,-0.14073957607473941
caltech101,resnet18,0.779068583631291,102,bot_lsq_+I_scorer,-0.2993482908978627
caltech101,resnet34,0.767026666859596,102,bot_lsq_+I_scorer,0.02826041017815008
caltech101,resnet50,0.7813048733675486,102,bot_lsq_+I_scorer,-0.19150389339342735
caltech101,vit_small_patch16_224,0.9228797463703576,102,bot_lsq_+I_scorer,0.87717967796866
oxfordpets,densenet121,0.8433245044624137,37,bot_overall_+I_scorer,0.018291824118903417
