dataset,model,test_score,classes,transf_metric,transf_score
oxfordpets,densenet169,0.8795821732489999,37,mid_lsq_+I_scorer,0.20090696745190723
oxfordpets,efficientnet_b0,0.8229526342277249,37,mid_lsq_+I_scorer,0.6750860578754581
oxfordpets,mobilenetv2_050,0.5279134544998093,37,mid_lsq_+I_scorer,-1.4206842376898892
oxfordpets,mobilenetv2_100,0.804906614586994,37,mid_lsq_+I_scorer,-0.522750378419258
oxfordpets,resnet18,0.8225932574807326,37,mid_lsq_+I_scorer,-0.675941313618442
oxfordpets,resnet34,0.862167026654045,37,mid_lsq_+I_scorer,-0.1929722508569836
oxfordpets,resnet50,0.8668725137592109,37,mid_lsq_+I_scorer,0.7953161959341593
oxfordpets,vit_small_patch16_224,0.9126805247581838,37,mid_lsq_+I_scorer,0.2494687852325806
flowers102,densenet121,0.8122915012623841,102,mid_overall_+I_scorer,0.032470381332611674
flowers102,densenet161,0.8333726384579402,102,mid_overall_+I_scorer,0.3833892906986424
flowers102,densenet169,0.8223056036321225,102,mid_overall_+I_scorer,0.18379118322639482
flowers102,efficientnet_b0,0.7434734665023244,102,mid_overall_+I_scorer,0.4552861382536632
flowers102,mobilenetv2_050,0.5767987315916256,102,mid_overall_+I_scorer,-1.06856365234394
flowers102,mobilenetv2_100,0.7358685389053204,102,mid_overall_+I_scorer,-0.1567455098862015
flowers102,resnet18,0.7441990383732835,102,mid_overall_+I_scorer,-0.5743701586805376
flowers102,resnet34,0.6762340544616706,102,mid_overall_+I_scorer,-0.11288064621544859
flowers102,resnet50,0.5438919195902688,102,mid_overall_+I_scorer,0.2525733659053875
flowers102,vit_small_patch16_224,0.9884359583322812,102,mid_overall_+I_scorer,0.6050496077094333
flowers102,densenet121,0.8122915012623841,102,mid_per_scorer_+I_scorer,-0.04466172734757459
flowers102,densenet161,0.8333726384579402,102,mid_per_scorer_+I_scorer,0.2100116329820887
flowers102,densenet169,0.8223056036321225,102,mid_per_scorer_+I_scorer,0.019497765047605406
flowers102,efficientnet_b0,0.7434734665023244,102,mid_per_scorer_+I_scorer,0.12045387867758113
flowers102,mobilenetv2_050,0.5767987315916256,102,mid_per_scorer_+I_scorer,-0.29728697444849445
flowers102,mobilenetv2_100,0.7358685389053204,102,mid_per_scorer_+I_scorer,0.025409641332904572
flowers102,resnet18,0.7441990383732835,102,mid_per_scorer_+I_scorer,-0.23554882063486576
flowers102,resnet34,0.6762340544616706,102,mid_per_scorer_+I_scorer,-0.3888336119192348
flowers102,resnet50,0.5438919195902688,102,mid_per_scorer_+I_scorer,-0.0837488621991431
flowers102,vit_small_patch16_224,0.9884359583322812,102,mid_per_scorer_+I_scorer,0.6747070785091321
flowers102,densenet121,0.8122915012623841,102,mid_per_scorer_dataset_+I_scorer,-0.044661727347574724
flowers102,densenet161,0.8333726384579402,102,mid_per_scorer_dataset_+I_scorer,0.2100116329820887
flowers102,densenet169,0.8223056036321225,102,mid_per_scorer_dataset_+I_scorer,0.019497765047605344
flowers102,efficientnet_b0,0.7434734665023244,102,mid_per_scorer_dataset_+I_scorer,0.12045387867758109
flowers102,mobilenetv2_050,0.5767987315916256,102,mid_per_scorer_dataset_+I_scorer,-0.2972869744484947
flowers102,mobilenetv2_100,0.7358685389053204,102,mid_per_scorer_dataset_+I_scorer,0.025409641332904437
flowers102,resnet18,0.7441990383732835,102,mid_per_scorer_dataset_+I_scorer,-0.23554882063486599
flowers102,resnet34,0.6762340544616706,102,mid_per_scorer_dataset_+I_scorer,-0.38883361191923493
flowers102,resnet50,0.5438919195902688,102,mid_per_scorer_dataset_+I_scorer,-0.08374886219914321
flowers102,vit_small_patch16_224,0.9884359583322812,102,mid_per_scorer_dataset_+I_scorer,0.6747070785091319
flowers102,densenet121,0.8122915012623841,102,mid_svm_+I_scorer,0.113215335882708
flowers102,densenet161,0.8333726384579402,102,mid_svm_+I_scorer,0.20311952664129382
flowers102,densenet169,0.8223056036321225,102,mid_svm_+I_scorer,0.15984837774699762
flowers102,efficientnet_b0,0.7434734665023244,102,mid_svm_+I_scorer,0.12492834356409856
flowers102,mobilenetv2_050,0.5767987315916256,102,mid_svm_+I_scorer,0.046523732511407956
flowers102,mobilenetv2_100,0.7358685389053204,102,mid_svm_+I_scorer,0.09899728707740686
flowers102,resnet18,0.7441990383732835,102,mid_svm_+I_scorer,0.06388128987930936
flowers102,resnet34,0.6762340544616706,102,mid_svm_+I_scorer,0.038068189056770806
flowers102,resnet50,0.5438919195902688,102,mid_svm_+I_scorer,0.09882198649745476
flowers102,vit_small_patch16_224,0.9884359583322812,102,mid_svm_+I_scorer,0.11195493731738805
flowers102,densenet121,0.8122915012623841,102,mid_lsq_+I_scorer,0.23174325211871882
flowers102,densenet161,0.8333726384579402,102,mid_lsq_+I_scorer,0.8415147132169428
flowers102,densenet169,0.8223056036321225,102,mid_lsq_+I_scorer,0.36296939071801587
flowers102,efficientnet_b0,0.7434734665023244,102,mid_lsq_+I_scorer,0.49947787682539335
flowers102,mobilenetv2_050,0.5767987315916256,102,mid_lsq_+I_scorer,-1.626109333077575
flowers102,mobilenetv2_100,0.7358685389053204,102,mid_lsq_+I_scorer,-0.03081884838876122
flowers102,resnet18,0.7441990383732835,102,mid_lsq_+I_scorer,-1.146507016443808
flowers102,resnet34,0.6762340544616706,102,mid_lsq_+I_scorer,-0.671914319918053
flowers102,resnet50,0.5438919195902688,102,mid_lsq_+I_scorer,0.1713143523929067
flowers102,vit_small_patch16_224,0.9884359583322812,102,mid_lsq_+I_scorer,1.3683299325562224
dtd,densenet121,0.6329787234042553,47,mid_overall_+I_scorer,0.030574170445625937
dtd,densenet161,0.6388297872340425,47,mid_overall_+I_scorer,0.36100005727604656
dtd,densenet169,0.6191489361702128,47,mid_overall_+I_scorer,0.1730581142489796
dtd,efficientnet_b0,0.549468085106383,47,mid_overall_+I_scorer,0.4286982604210349
dtd,mobilenetv2_050,0.4473404255319149,47,mid_overall_+I_scorer,-1.0061614892693442
dtd,mobilenetv2_100,0.571808510638298,47,mid_overall_+I_scorer,-0.14759185876988862
dtd,resnet18,0.5537234042553191,47,mid_overall_+I_scorer,-0.5408279918395231
dtd,resnet34,0.5398936170212765,47,mid_overall_+I_scorer,-0.10628862291608693
dtd,resnet50,0.5893617021276595,47,mid_overall_+I_scorer,0.2378235432505043
dtd,vit_small_patch16_224,0.7111702127659575,47,mid_overall_+I_scorer,0.5697158171526576
dtd,densenet121,0.6329787234042553,47,mid_per_scorer_+I_scorer,0.10122056135727453
dtd,densenet161,0.6388297872340425,47,mid_per_scorer_+I_scorer,0.2495867878082722
dtd,densenet169,0.6191489361702128,47,mid_per_scorer_+I_scorer,0.15253712524887264
dtd,efficientnet_b0,0.549468085106383,47,mid_per_scorer_+I_scorer,0.014615501356659157
dtd,mobilenetv2_050,0.4473404255319149,47,mid_per_scorer_+I_scorer,-0.7626962507716653
dtd,mobilenetv2_100,0.571808510638298,47,mid_per_scorer_+I_scorer,-0.08700722588471077
dtd,resnet18,0.5537234042553191,47,mid_per_scorer_+I_scorer,-0.418346024192121
dtd,resnet34,0.5398936170212765,47,mid_per_scorer_+I_scorer,-0.24070031139437656
dtd,resnet50,0.5893617021276595,47,mid_per_scorer_+I_scorer,0.4374136963404088
dtd,vit_small_patch16_224,0.7111702127659575,47,mid_per_scorer_+I_scorer,0.5533761401313888
dtd,densenet121,0.6329787234042553,47,mid_per_scorer_dataset_+I_scorer,0.10122056135727439
dtd,densenet161,0.6388297872340425,47,mid_per_scorer_dataset_+I_scorer,0.24958678780827231
dtd,densenet169,0.6191489361702128,47,mid_per_scorer_dataset_+I_scorer,0.15253712524887258
