dataset,model,test_score,classes,transf_metric,transf_score
oxfordpets,mobilenetv2_100,0.8584925162348174,37,mid_per_scorer_+I_scorer,-0.15438772271524268
oxfordpets,resnet18,0.8580522388049154,37,mid_per_scorer_+I_scorer,-0.3240813470768414
oxfordpets,resnet34,0.8813056148657081,37,mid_per_scorer_+I_scorer,0.04391611869328959
oxfordpets,resnet50,0.9051590955642684,37,mid_per_scorer_+I_scorer,0.5212645538178062
oxfordpets,vit_small_patch16_224,0.9204170877115228,37,mid_per_scorer_+I_scorer,0.2053594255083393
oxfordpets,densenet121,0.8749529978927144,37,mid_per_scorer_dataset_+I_scorer,-0.09201443522656867
oxfordpets,densenet161,0.9091687679792296,37,mid_per_scorer_dataset_+I_scorer,0.31541452033369977
oxfordpets,densenet169,0.88930303093936,37,mid_per_scorer_dataset_+I_scorer,0.12108408822056897
oxfordpets,efficientnet_b0,0.885601714709954,37,mid_per_scorer_dataset_+I_scorer,0.2840511407126566
oxfordpets,mobilenetv2_050,0.732783644033913,37,mid_per_scorer_dataset_+I_scorer,-0.9206063422677186
oxfordpets,mobilenetv2_100,0.8584925162348174,37,mid_per_scorer_dataset_+I_scorer,-0.15438772271524276
oxfordpets,resnet18,0.8580522388049154,37,mid_per_scorer_dataset_+I_scorer,-0.3240813470768416
oxfordpets,resnet34,0.8813056148657081,37,mid_per_scorer_dataset_+I_scorer,0.04391611869328949
oxfordpets,resnet50,0.9051590955642684,37,mid_per_scorer_dataset_+I_scorer,0.5212645538178063
oxfordpets,vit_small_patch16_224,0.9204170877115228,37,mid_per_scorer_dataset_+I_scorer,0.20535942550833924
oxfordpets,densenet121,0.8749529978927144,37,mid_svm_+I_scorer,0.07225444820785729
oxfordpets,densenet161,0.9091687679792296,37,mid_svm_+I_scorer,0.20976555209676365
oxfordpets,densenet169,0.88930303093936,37,mid_svm_+I_scorer,0.17110687805731364
oxfordpets,efficientnet_b0,0.885601714709954,37,mid_svm_+I_scorer,0.16483466005523018
oxfordpets,mobilenetv2_050,0.732783644033913,37,mid_svm_+I_scorer,0.06761408891593859
oxfordpets,mobilenetv2_100,0.8584925162348174,37,mid_svm_+I_scorer,0.03649116791399899
oxfordpets,resnet18,0.8580522388049154,37,mid_svm_+I_scorer,0.001445570393328141
oxfordpets,resnet34,0.8813056148657081,37,mid_svm_+I_scorer,0.08632143068855677
oxfordpets,resnet50,0.9051590955642684,37,mid_svm_+I_scorer,0.16575011535022502
oxfordpets,vit_small_patch16_224,0.9204170877115228,37,mid_svm_+I_scorer,0.13993866697014407
oxfordpets,densenet121,0.8749529978927144,37,mid_lsq_+I_scorer,-0.10250450250050573
oxfordpets,densenet161,0.9091687679792296,37,mid_lsq_+I_scorer,0.8859059654509612
oxfordpets,densenet169,0.88930303093936,37,mid_lsq_+I_scorer,0.3356897727971306
oxfordpets,efficientnet_b0,0.885601714709954,37,mid_lsq_+I_scorer,0.7385999287283732
